tool		CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
run set		t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/5_taskwise/2_run_with_artifacts/2_onlyequals/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/condaf.yml	false	unknown	7.038405873	3.693833239012747	171.167744	38	39	44
array-fpi/condg.yml	true	unknown	7.127428313	3.6929385340044973	186.970112	43	44	50
array-fpi/condgf.yml	false	unknown	7.293726591	3.821934182997211	180.731904	43	44	50
array-fpi/condm.yml	true	unknown	7.120671827	3.705170624991297	172.621824	38	39	44
array-fpi/condmf.yml	false	unknown	7.228483666	3.777430486996309	177.995776	38	39	44
array-fpi/condn.yml	true	unknown	6.971670432	3.6487432599969907	177.618944	38	39	44
array-fpi/condnf.yml	false	unknown	6.979807962	3.6470712709997315	178.274304	38	39	44
array-fpi/eqn1.yml	true	unknown	6.721150568	3.483767619007267	178.544640	33	34	38
array-fpi/eqn1f.yml	false	unknown	6.647861444	3.4558639339957153	174.501888	33	34	38
array-fpi/eqn2.yml	true	unknown	6.556707992	3.4083119940041797	176.156672	33	34	38
array-fpi/eqn2f.yml	false	unknown	7.627360087	3.9070096259965794	175.140864	33	34	38
array-fpi/eqn3.yml	true	unknown	6.427659923	3.345135449009831	173.674496	33	34	38
array-fpi/eqn3f.yml	false	false(unreach-call)	6.415552869	3.3430748259997927	174.153728	33	31	35
array-fpi/eqn4.yml	true	unknown	6.94534534	3.6089980310061947	180.461568	33	34	38
array-fpi/eqn4f.yml	false	false(unreach-call)	7.094695574	3.68357540400757	185.655296	33	31	35
array-fpi/eqn5.yml	true	unknown	7.339726016	3.815072577999672	174.419968	33	34	38
array-fpi/eqn5f.yml	false	unknown	7.135318894	3.7274974290048704	180.228096	33	34	38
array-fpi/ifcomp.yml	true	unknown	7.212246483	3.74877636799647	177.164288	53	54	62
array-fpi/ifcompf.yml	false	unknown	7.104914545	3.70493428199552	181.592064	53	54	62
array-fpi/ifeqn1.yml	true	unknown	6.78598933	3.49866501201177	179.474432	43	44	50
array-fpi/ifeqn1f.yml	false	unknown	6.823431956	3.595051536001847	172.961792	43	44	50
array-fpi/ifeqn2.yml	true	unknown	6.916891315	3.619536151003558	180.129792	43	44	50
array-fpi/ifeqn2f.yml	false	unknown	6.646279737	3.4474234560038894	175.386624	43	44	50
array-fpi/ifeqn3.yml	true	unknown	6.72787313	3.499122499008081	182.210560	43	44	50
