tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
run set		r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/4_reproducibility/5_900s_itlimit_max_safetyzone/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-crafted/zero_sum4.yml	true	unknown	5.44120546	2.8642374709997966	144.736256	93	150	178
array-crafted/zero_sum5.yml	true	unknown	5.652251437	2.9659905419994175	152.666112	111	178	212
array-crafted/zero_sum_const1.yml	true	unknown	5.159641682	2.7354948679985682	139.870208	40	68	80
array-crafted/zero_sum_const2.yml	true	unknown	5.480484401	2.889494481998554	139.542528	58	96	114
array-crafted/zero_sum_const3.yml	true	unknown	6.309245301	3.328329334000955	144.429056	76	124	148
array-crafted/zero_sum_const4.yml	true	unknown	6.007489614	3.1284397350009385	141.176832	94	152	182
array-crafted/zero_sum_const5.yml	true	unknown	7.439018344	3.881859515000542	140.894208	112	180	216
array-crafted/zero_sum_const_m2.yml	true	unknown	5.48586178	2.884702658000606	145.092608	58	96	114
array-crafted/zero_sum_const_m3.yml	true	unknown	5.562465281	2.917371647999971	141.672448	76	124	148
array-crafted/zero_sum_const_m4.yml	true	unknown	5.781821754	3.0390622570012056	139.546624	94	152	182
array-crafted/zero_sum_const_m5.yml	true	unknown	6.718859746	3.5053875329995208	141.078528	112	180	216
array-crafted/zero_sum_m2.yml	true	unknown	6.653094459	3.501550168999529	142.925824	57	94	110
array-crafted/zero_sum_m3.yml	true	unknown	5.176063938	2.6995869700003823	141.451264	75	122	144
array-crafted/zero_sum_m4.yml	true	unknown	5.592972526	2.927608099000281	143.081472	93	150	178
array-crafted/zero_sum_m5.yml	true	unknown	6.123695311	3.1887273320007807	147.812352	111	178	212
array-multidimensional/init-non-constant-2-n-u.yml	true	unknown	5.613966106	2.9548603469993395	137.986048	41	42	46
array-patterns/array10_pattern.yml	true	unknown	6.428432692	3.389760722000574	140.840960	48	92	104
array-patterns/array11_pattern.yml	true	unknown	5.671085633	2.95717207800044	144.224256	74	247	279
array-patterns/array12_pattern.yml	true	unknown	6.788018108	3.5332410510000045	147.415040	98	386	445
array-patterns/array13_pattern.yml	true	unknown	5.768734591	3.0428913649993774	143.228928	72	204	233
array-patterns/array14_pattern.yml	true	unknown	7.531702787	3.9016909830006625	152.694784	102	406	470
array-patterns/array15_pattern.yml	true	unknown	7.136170125	3.7235024990004604	142.909440	73	207	239
array-patterns/array16_pattern.yml	true	unknown	5.926638227	3.1082304419996944	140.128256	73	207	239
array-patterns/array17_pattern.yml	true	unknown	7.166465475	3.7168910250002227	145.174528	107	464	530
array-patterns/array18_pattern.yml	true	unknown	6.493115798	3.362773181001103	146.071552	107	464	530
array-patterns/array19_pattern.yml	true	unknown	6.452790313	3.355461134999132	147.177472	107	464	530
array-patterns/array1_pattern.yml	true	unknown	6.533078973	3.4284866050002165	144.613376	52	134	150
array-patterns/array20_pattern.yml	true	unknown	6.069241091	3.172150338999927	146.657280	107	464	530
array-patterns/array21_pattern.yml	true	unknown	6.399984938	3.362515685999824	140.210176	88	252	296
array-patterns/array22_pattern.yml	true	unknown	8.019853391	4.159473341998819	165.838848	219	822	968
array-patterns/array23_pattern.yml	true	unknown	8.224473908	4.269047989000683	167.890944	219	822	968
array-patterns/array24_pattern.yml	true	unknown	6.721872745	3.500682689998939	152.842240	118	486	575
array-patterns/array25_pattern.yml	true	unknown	5.661294148	2.983479921000253	138.780672	77	181	213
array-patterns/array26_pattern.yml	true	unknown	6.219148937	3.2584155290005583	136.753152	77	181	213
array-patterns/array27_pattern.yml	true	unknown	5.949951023	3.1498469750004006	136.654848	41	42	47
array-patterns/array28_pattern.yml	true	unknown	7.522895498	3.9453932359992905	152.088576	57	100	115
array-patterns/array29_pattern.yml	true	unknown	6.53399644	3.420856314998673	146.878464	41	42	47
array-patterns/array2_pattern.yml	true	unknown	5.529430277	2.8839586400008557	148.385792	52	134	150
array-patterns/array30_pattern.yml	true	unknown	5.717722055	3.031274861001293	143.503360	42	43	48
array-patterns/array3_pattern.yml	true	unknown	6.112273939	3.177329809999719	152.363008	72	160	176
array-patterns/array4_pattern.yml	true	unknown	6.157697273	3.199704880998979	145.203200	83	294	325
array-patterns/array5_pattern.yml	true	unknown	6.015204926	3.1818989029998193	143.265792	61	161	183
array-patterns/array6_pattern.yml	true	unknown	5.708889221	2.967251939999187	151.908352	52	134	150
array-patterns/array7_pattern.yml	true	unknown	5.455061095	2.891518136000741	134.377472	59	155	171
array-patterns/array8_pattern.yml	true	unknown	5.907139065	3.128010414000528	145.682432	49	94	106
array-patterns/array9_pattern.yml	true	unknown	5.697754402	3.0307881249991624	134.975488	49	94	106
array-cav19/array_init_nondet_vars.yml	true	unknown	5.169957454	2.7218249639990972	131.837952	51	96	107
array-cav19/array_min_and_copy_shift_sum_add.yml	true	unknown	7.129236947	3.741424432999338	150.339584	74	258	297
array-cav19/array_tiling_poly6.yml	true	unknown	6.161771732	3.248276768999858	131.198976	31	32	35
array-cav19/array_tiling_tcpy.yml	true	unknown	5.328635474	2.792179174000921	138.260480	32	33	35
array-fpi/brs1.yml	true	unknown	5.335379069	2.7752103049988364	140.050432	38	39	44
array-fpi/brs1f.yml	false	unknown	4.976603987	2.658244010999624	136.208384	38	39	44
array-fpi/brs2.yml	true	unknown	5.586529596	2.9252341789997445	141.340672	38	39	44
array-fpi/brs2f.yml	false	unknown	5.039970333	2.6717835259987623	135.983104	38	39	44
array-fpi/brs3.yml	true	unknown	5.501815707	2.8885883650000324	118.558720	38	39	44
array-fpi/brs3f.yml	false	unknown	6.037698925	3.188616492998335	134.483968	38	39	44
array-fpi/brs4.yml	true	unknown	5.882111396	3.094782522999594	142.954496	38	39	44
array-fpi/brs4f.yml	false	unknown	5.878801855	3.0782066480005597	136.335360	38	39	44
array-fpi/brs5.yml	true	unknown	5.100701618	2.6634963230007997	139.124736	38	39	44
array-fpi/brs5f.yml	false	unknown	5.015987272	2.6621092969999154	135.311360	38	39	44
array-fpi/conda.yml	true	unknown	6.01802448	3.2058571120014676	130.633728	38	39	44
array-fpi/condaf.yml	false	unknown	5.508101004	2.9060226299989154	141.660160	38	39	44
array-fpi/condg.yml	true	unknown	5.386935213	2.84645725900009	137.453568	43	44	50
array-fpi/condgf.yml	false	unknown	5.236756706	2.768251068000609	133.472256	43	44	50
array-fpi/condm.yml	true	unknown	6.192415666	3.2738403169987578	139.681792	38	39	44
array-fpi/condmf.yml	false	unknown	5.267315297	2.732464971000809	140.537856	38	39	44
