tool		CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43973	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
run set		t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_700s_taskwise_1_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/5_taskwise/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations	status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
product-lines/minepump_spec1_product51.cil.yml	false	false(unreach-call)	12.537514253	6.444260160998965	224.288768				false(unreach-call)	10.965679895	5.66450446601084	229.056512			
product-lines/minepump_spec1_product52.cil.yml	false	false(unreach-call)	11.864658661	6.095239048001531	225.828864				false(unreach-call)	10.84436055	5.578948490991024	223.989760			
product-lines/minepump_spec1_product53.cil.yml	false	false(unreach-call)	10.875376626	5.574387133998243	222.175232				false(unreach-call)	11.744273776	6.032816477003507	219.955200			
product-lines/minepump_spec1_product54.cil.yml	false	false(unreach-call)	11.268717202	5.780064861999563	225.783808				false(unreach-call)	13.088327713	6.717887302991585	201.080832			
product-lines/minepump_spec1_product55.cil.yml	false	false(unreach-call)	10.615054546	5.437677874000656	219.897856				false(unreach-call)	10.663933595	5.508070569994743	227.033088			
product-lines/minepump_spec1_product56.cil.yml	false	false(unreach-call)	10.874667161	5.576943672997004	228.806656				false(unreach-call)	10.629834678	5.442226111001219	223.600640			
product-lines/minepump_spec1_product57.cil.yml	true	true	10.833902859	5.568107765000605	216.694784				true	10.697316153	5.508150218985975	216.203264			
product-lines/minepump_spec1_product58.cil.yml	true	true	13.08896001	6.706916762999754	215.941120				true	10.672997425	5.599285336007597	213.164032			
product-lines/minepump_spec1_product59.cil.yml	true	true	11.364649394	5.833201089997601	219.873280				true	11.233860816	5.770602910997695	220.479488			
product-lines/minepump_spec1_product60.cil.yml	true	true	12.510371476	6.400641206000728	216.772608				true	10.730869126	5.534584021006594	223.674368			
product-lines/minepump_spec1_product61.cil.yml	true	true	11.644160839	5.966544655002508	217.964544				true	11.624754602	5.979935292998562	216.510464			
product-lines/minepump_spec1_product62.cil.yml	true	true	11.040728516	5.676726157998928	208.011264				true	11.732927326	6.047193172998959	214.450176			
product-lines/minepump_spec1_product63.cil.yml	true	true	13.562534598	6.96474660199965	227.139584				true	12.031804001	6.15052706800634	225.275904			
product-lines/minepump_spec1_product64.cil.yml	true	true	11.678020217	5.980668538999453	227.332096				true	12.120813654	6.231594084994867	223.260672			
product-lines/minepump_spec1_productSimulator.cil.yml	false	false(unreach-call)	13.865620565	7.083449364999979	261.742592				false(unreach-call)	14.113555414	7.209013247003895	233.279488			
product-lines/minepump_spec2_product01.cil.yml	true	true	8.408090373	4.333854602999054	194.850816				true	8.532543176	4.463864427001681	196.251648			
product-lines/minepump_spec2_product02.cil.yml	true	true	7.719752282	4.023442775000149	198.021120				true	8.356272437	4.361920711002313	197.332992			
product-lines/minepump_spec2_product03.cil.yml	true	true	8.356003281	4.333545099998446	195.616768				true	8.286273994	4.302503318001982	200.974336			
product-lines/minepump_spec2_product04.cil.yml	true	true	10.205390178	5.236427477997495	200.945664				true	8.580132971	4.44098484099959	205.651968			
product-lines/minepump_spec2_product05.cil.yml	true	true	8.043703953	4.171302774997457	202.203136				true	9.015474387	4.683852404006757	207.470592			
product-lines/minepump_spec2_product06.cil.yml	true	true	8.237915309	4.25393612300104	184.004608				true	10.270784446	5.2875526620046	200.781824			
product-lines/minepump_spec2_product07.cil.yml	true	true	9.104077667	4.724647251998249	202.383360				true	9.859470941	5.054741249012295	204.496896			
product-lines/minepump_spec2_product08.cil.yml	true	true	8.79165222	4.5199823619987	204.361728				true	9.048712257	4.651976330002071	206.491648			
product-lines/minepump_spec2_product09.cil.yml	true	true	8.008830826	4.132036423001409	196.886528				true	9.014844666	4.653244437999092	197.021696			
product-lines/minepump_spec2_product10.cil.yml	true	true	8.338220885	4.325310360000003	198.553600				true	9.212791843	4.754859884007601	203.546624			
product-lines/minepump_spec2_product11.cil.yml	true	true	10.654388513	5.483848429998034	199.831552				true	8.683255239	4.4599962389911525	202.702848			
product-lines/minepump_spec2_product12.cil.yml	true	true	10.500047763	5.416251877999457	186.683392				true	9.213358497	4.773855954990722	206.364672			
product-lines/minepump_spec2_product13.cil.yml	true	true	8.798149297	4.56487418100005	200.949760				true	8.88257076	4.6215347749966895	203.296768			
product-lines/minepump_spec2_product14.cil.yml	true	true	8.538576321	4.412499199002923	200.134656				true	8.29479025	4.303403497993713	202.600448			
product-lines/minepump_spec2_product15.cil.yml	true	true	8.581236868	4.428159651000897	205.225984				true	9.344718144	4.830709164001746	195.313664			
product-lines/minepump_spec2_product16.cil.yml	true	true	9.231904961	4.782721175997722	211.738624				true	9.220534919	4.763395047993981	202.702848			
product-lines/minepump_spec2_product17.cil.yml	true	true	8.908141197	4.59519525900032	196.493312				true	8.183181956	4.261998476009467	204.328960			
product-lines/minepump_spec2_product18.cil.yml	true	true	8.80602881	4.553042542000185	209.170432				true	9.044066582	4.66008066800714	202.932224			
product-lines/minepump_spec2_product19.cil.yml	true	true	9.584770158	4.909779117999278	195.125248				true	10.611124791	5.47003545500047	206.159872			
product-lines/minepump_spec2_product20.cil.yml	true	true	8.815221599	4.558455540998693	209.170432				true	9.054415222	4.665771153988317	206.016512			
product-lines/minepump_spec2_product21.cil.yml	true	true	8.270282814	4.2670651270018425	197.206016				true	8.967416037	4.607971285004169	205.373440			
product-lines/minepump_spec2_product22.cil.yml	true	true	8.240828407	4.253144708000036	196.558848				true	10.332869833	5.35663566099538	207.888384			
product-lines/minepump_spec2_product23.cil.yml	true	true	9.465429563	4.857868346000032	204.849152				true	9.275317571	4.785817354000756	211.963904			
product-lines/minepump_spec2_product24.cil.yml	true	true	9.393091635	4.8928846230010095	204.816384				true	9.674030183	5.021460632997332	208.478208			
product-lines/minepump_spec2_product25.cil.yml	true	true	8.246723357	4.242048853997403	194.351104				true	8.467263897	4.372992614007671	205.103104			
product-lines/minepump_spec2_product26.cil.yml	true	true	8.845671193	4.55711284300196	203.816960				true	8.758891726	4.559103364998009	201.850880			
product-lines/minepump_spec2_product27.cil.yml	true	true	8.978772169	4.638867580000806	205.488128				true	10.515829894	5.428380812998512	209.522688			
product-lines/minepump_spec2_product28.cil.yml	true	true	9.519458302	4.904757879998215	205.529088				true	9.121609606	4.699733144996571	208.142336			
product-lines/minepump_spec2_product29.cil.yml	true	true	10.147931437	5.234354562999215	205.094912				true	9.265237397	4.781648216987378	204.595200			
product-lines/minepump_spec2_product30.cil.yml	true	true	10.476545587	5.367951176001952	206.139392				true	9.373166228	4.817802812001901	209.842176			
product-lines/minepump_spec2_product31.cil.yml	true	true	8.963942892	4.636494417001813	202.952704				true	9.35844156	4.84320240400848	207.179776			
product-lines/minepump_spec2_product32.cil.yml	true	true	9.163479457	4.7002989550019265	207.450112				true	9.159253076	4.731450197999948	212.574208			
product-lines/minepump_spec2_product33.cil.yml	false	false(unreach-call)	12.489167573	6.412306438000087	224.296960				false(unreach-call)	12.375390724	6.378212223993614	222.355456			
product-lines/minepump_spec2_product34.cil.yml	false	false(unreach-call)	12.625090553	6.490458001000661	227.041280				false(unreach-call)	12.351578246	6.328739349002717	229.109760			
product-lines/minepump_spec2_product35.cil.yml	false	false(unreach-call)	13.057972542	6.691672853001364	227.487744				false(unreach-call)	12.507338594	6.407250962001854	220.090368			
product-lines/minepump_spec2_product36.cil.yml	false	false(unreach-call)	14.483395308	7.418743212001573	238.579712				false(unreach-call)	12.369191024	6.357162825996056	232.685568			
product-lines/minepump_spec2_product37.cil.yml	true	true	11.589885479	5.950004095000622	225.103872				true	12.502907039	6.421260725997854	220.446720			
product-lines/minepump_spec2_product38.cil.yml	true	true	12.29511059	6.312600526001916	218.021888				true	12.388562983	6.374502168997424	224.501760			
product-lines/minepump_spec2_product39.cil.yml	true	true	13.542590039	6.929783725998277	250.523648				true	13.970005893	7.1168732899968745	257.077248			
product-lines/minepump_spec2_product40.cil.yml	true	true	12.947916125	6.697308719998546	223.694848				true	12.55475466	6.4416172499913955	222.855168			
product-lines/minepump_spec2_product41.cil.yml	false	false(unreach-call)	12.277155095	6.278201903998706	245.886976				false(unreach-call)	14.63890115	7.503660454007331	237.903872			
product-lines/minepump_spec2_product42.cil.yml	false	false(unreach-call)	13.065272597	6.682560159002605	238.796800				false(unreach-call)	13.151132817	6.748892869989504	242.655232			
product-lines/minepump_spec2_product43.cil.yml	false	false(unreach-call)	13.613027918	6.954439525001362	256.458752				false(unreach-call)	14.677251851	7.53563088500232	235.646976			
product-lines/minepump_spec2_product44.cil.yml	false	false(unreach-call)	14.242676262	7.254915294000966	274.157568				false(unreach-call)	14.100465084	7.215709455995238	264.433664			
product-lines/minepump_spec2_product45.cil.yml	true	true	12.658518758	6.480140567997296	227.307520				true	12.312761584	6.300628793993383	224.890880			
product-lines/minepump_spec2_product46.cil.yml	true	true	12.0245618	6.162995352999133	222.277632				true	12.272957783	6.287838930991711	223.408128			
product-lines/minepump_spec2_product47.cil.yml	true	true	15.194780103	7.8036811760030105	255.528960				true	13.221409167	6.764250835010898	227.512320			
product-lines/minepump_spec2_product48.cil.yml	true	true	12.727580711	6.477549266997812	253.452288				true	14.92749689	7.634066173006431	257.957888			
product-lines/minepump_spec2_product49.cil.yml	true	true	13.691457987	6.9760743619990535	210.821120				true	11.804385467	6.068995020003058	217.534464			
product-lines/minepump_spec2_product50.cil.yml	true	true	11.628569084	5.953960142000142	207.609856				true	12.349289454	6.373339646001114	216.227840			
product-lines/minepump_spec2_product51.cil.yml	true	true	13.096583946	6.699774062002689	218.238976				true	11.548602777	5.949983668993809	217.661440			
product-lines/minepump_spec2_product52.cil.yml	true	true	14.90112242	7.641562273998716	226.058240				true	14.192505982	7.24362746499537	225.746944			
product-lines/minepump_spec2_product53.cil.yml	true	true	12.669552447	6.495743626997864	256.679936				true	12.509313688	6.411415293012396	224.944128			
product-lines/minepump_spec2_product54.cil.yml	true	true	12.585043995	6.451367827998183	255.463424				true	14.826576715	7.654542072996264	225.267712			
product-lines/minepump_spec2_product55.cil.yml	true	true	13.542004975	6.931832523001503	243.625984				true	13.107536157	6.71004843400442	259.436544			
product-lines/minepump_spec2_product56.cil.yml	true	true	13.16475576	6.729225844999746	261.505024				true	13.581582572	6.933489891991485	259.395584			
product-lines/minepump_spec2_product57.cil.yml	true	true	12.078053062	6.187730127996474	215.113728				true	11.808358067	6.01449548099481	216.141824			
product-lines/minepump_spec2_product58.cil.yml	true	true	13.956435552	7.135966159999953	213.934080				true	14.059872036	7.182582473993534	213.221376			
product-lines/minepump_spec2_product59.cil.yml	true	true	13.341103636	6.806275175000337	221.511680				true	12.412216277	6.402090871008113	227.086336			
product-lines/minepump_spec2_product60.cil.yml	true	true	16.2508678	8.270788365000044	244.707328				true	13.004995644	6.661681133002276	220.532736			
product-lines/minepump_spec2_product61.cil.yml	true	true	13.122545291	6.71851502500067	224.616448				true	13.71072177	6.9992087069986155	257.851392			
product-lines/minepump_spec2_product62.cil.yml	true	true	15.174627852	7.740642240998568	249.630720				true	13.379922685	6.901950186002068	265.027584			
product-lines/minepump_spec2_product63.cil.yml	true	true	13.956893499	7.132810512001015	258.707456				true	13.788910101	7.098896128998604	264.298496			
product-lines/minepump_spec2_product64.cil.yml	true	true	15.708193224	7.992026005998923	275.017728				true	13.546102634	6.951032359997043	230.068224			
product-lines/minepump_spec2_productSimulator.cil.yml	false	false(unreach-call)	17.404962294	8.880715095001506	278.384640				false(unreach-call)	17.245366292	8.77732782199746	330.579968			
product-lines/minepump_spec3_product01.cil.yml	false	false(unreach-call)	9.003773243	4.650431972000661	211.034112				false(unreach-call)	9.798327339	5.067532236003899	218.615808			
product-lines/minepump_spec3_product02.cil.yml	false	false(unreach-call)	9.652816093	4.962834254998597	214.085632				false(unreach-call)	9.928206069	5.1249766670080135	215.937024			
product-lines/minepump_spec3_product03.cil.yml	false	false(unreach-call)	9.119998809	4.705662203999964	219.881472				false(unreach-call)	9.132953747	4.718300308988546	216.387584			
product-lines/minepump_spec3_product04.cil.yml	false	false(unreach-call)	9.679413766	5.0057544210030755	220.110848				false(unreach-call)	10.039062956	5.203040057996986	219.910144			
product-lines/minepump_spec3_product05.cil.yml	false	false(unreach-call)	11.690476778	6.036895110999467	215.531520				false(unreach-call)	10.103435714	5.2414465690089855	225.570816			
product-lines/minepump_spec3_product06.cil.yml	false	false(unreach-call)	11.938107437	6.121182716997282	219.742208				false(unreach-call)	9.724429624	5.0329618340038	212.430848			
product-lines/minepump_spec3_product07.cil.yml	false	false(unreach-call)	9.6079163	4.964557641000283	216.924160				false(unreach-call)	10.214160668	5.266448527996545	219.983872			
product-lines/minepump_spec3_product08.cil.yml	false	false(unreach-call)	10.277421851	5.3081020939971495	215.015424				false(unreach-call)	10.103222896	5.226967503986089	213.409792			
product-lines/minepump_spec3_product09.cil.yml	false	false(unreach-call)	8.678247302	4.448136170998623	213.438464				false(unreach-call)	10.095681612	5.226141475999611	214.835200			
product-lines/minepump_spec3_product10.cil.yml	false	false(unreach-call)	9.585016529	4.942090583001118	229.879808				false(unreach-call)	8.608387711	4.460731062004925	206.880768			
product-lines/minepump_spec3_product11.cil.yml	false	false(unreach-call)	9.134444198	4.7322095000017725	215.601152				false(unreach-call)	9.78899914	5.041079439994064	219.299840			
product-lines/minepump_spec3_product12.cil.yml	false	false(unreach-call)	11.35431199	5.874300786999811	214.228992				false(unreach-call)	9.820541384	5.084484021994285	213.233664			
product-lines/minepump_spec3_product13.cil.yml	false	false(unreach-call)	9.534557255	4.911283120000007	215.064576				false(unreach-call)	9.93793428	5.1092846899991855	216.162304			
product-lines/minepump_spec3_product14.cil.yml	false	false(unreach-call)	9.486211712	4.855931056001282	212.733952				false(unreach-call)	8.997187768	4.64766938899993	211.337216			
product-lines/minepump_spec3_product15.cil.yml	false	false(unreach-call)	9.30497477	4.79746009000155	215.482368				false(unreach-call)	9.757945512	5.040025276990491	215.789568			
product-lines/minepump_spec3_product16.cil.yml	false	false(unreach-call)	9.209826295	4.766217452997807	203.567104				false(unreach-call)	9.571979246	4.9307785619894275	213.397504			
product-lines/minepump_spec3_product17.cil.yml	false	false(unreach-call)	10.02677315	5.146872326000448	222.486528				false(unreach-call)	10.536534816	5.412399091001134	216.801280			
product-lines/minepump_spec3_product18.cil.yml	false	false(unreach-call)	11.289941265	5.816205481998622	217.174016				false(unreach-call)	10.83600195	5.569335312990006	214.351872			
product-lines/minepump_spec3_product19.cil.yml	false	false(unreach-call)	9.448536775	4.872956194001745	213.557248				false(unreach-call)	10.846970226	5.581208250005147	217.206784			
product-lines/minepump_spec3_product20.cil.yml	false	false(unreach-call)	11.026313823	5.670812319996912	218.001408				false(unreach-call)	9.825346226	5.082768875989132	213.573632			
product-lines/minepump_spec3_product21.cil.yml	false	false(unreach-call)	9.219887015	4.741586830998131	213.471232				false(unreach-call)	9.95585937	5.200602294004057	216.707072			
product-lines/minepump_spec3_product22.cil.yml	false	false(unreach-call)	11.630812073	5.95897942600277	213.372928				false(unreach-call)	10.64102416	5.4976788939966355	217.350144			
product-lines/minepump_spec3_product23.cil.yml	false	false(unreach-call)	9.946356351	5.116143272000045	219.303936				false(unreach-call)	10.330317444	5.3444532949943095	218.062848			
product-lines/minepump_spec3_product24.cil.yml	false	false(unreach-call)	10.44371922	5.370131820000097	216.997888				false(unreach-call)	11.34685599	5.81734018199495	214.122496			
product-lines/minepump_spec3_product25.cil.yml	false	false(unreach-call)	12.577669211	6.465461652998783	218.484736				false(unreach-call)	9.600441541	4.992665678000776	216.162304			
product-lines/minepump_spec3_product26.cil.yml	false	false(unreach-call)	9.448136073	4.889841402000457	217.395200				false(unreach-call)	10.318109166	5.3181978600041475	217.677824			
product-lines/minepump_spec3_product27.cil.yml	false	false(unreach-call)	11.000739637	5.647115977000794	217.198592				false(unreach-call)	9.769985106	5.035036642002524	218.152960			
product-lines/minepump_spec3_product28.cil.yml	false	false(unreach-call)	9.526228752	4.891781769001682	215.769088				false(unreach-call)	10.358795579	5.35374059600872	223.674368			
product-lines/minepump_spec3_product29.cil.yml	false	false(unreach-call)	10.923777995	5.631488947001344	199.491584				false(unreach-call)	10.476549496	5.399243585998192	217.542656			
product-lines/minepump_spec3_product30.cil.yml	false	false(unreach-call)	10.960733644	5.67239857900131	217.161728				false(unreach-call)	9.692466523	4.981735527006094	219.312128			
product-lines/minepump_spec3_product31.cil.yml	false	false(unreach-call)	9.432814305	4.853300799000863	221.822976				false(unreach-call)	10.057070231	5.204052850996959	215.924736			
product-lines/minepump_spec3_product32.cil.yml	false	false(unreach-call)	12.295526047	6.334057910000411	215.322624				false(unreach-call)	10.665551659	5.514212982001482	219.484160			
product-lines/minepump_spec3_product33.cil.yml	true	true	8.997642586	4.63857150900003	212.250624				true	9.720527485	5.013733432992012	207.560704			
product-lines/minepump_spec3_product34.cil.yml	true	true	10.349571675	5.325094335999893	209.629184				true	9.648572911	4.958753553000861	207.388672			
product-lines/minepump_spec3_product35.cil.yml	false	false(unreach-call)	9.772443761	5.018417303002934	216.186880				false(unreach-call)	10.100225641	5.203323733003344	217.870336			
product-lines/minepump_spec3_product36.cil.yml	false	false(unreach-call)	9.570309287	4.940568400998018	214.507520				false(unreach-call)	9.949826247	5.1307785469980445	198.930432			
product-lines/minepump_spec3_product37.cil.yml	true	true	9.596460791	4.924817220002296	205.795328				true	9.89655626	5.108988987994962	209.346560			
product-lines/minepump_spec3_product38.cil.yml	true	true	10.740882444	5.520910208000714	213.417984				true	10.135674762	5.230196124990471	207.310848			
product-lines/minepump_spec3_product39.cil.yml	false	false(unreach-call)	9.504532084	4.8907539549982175	218.374144				false(unreach-call)	10.262226788	5.273156533003203	219.529216			
product-lines/minepump_spec3_product40.cil.yml	false	false(unreach-call)	11.059838125	5.698641860999487	209.682432				false(unreach-call)	11.035502582	5.6956712450046325	236.634112			
product-lines/minepump_spec3_product41.cil.yml	true	true	12.458059948	6.4024623119985336	219.340800				true	11.427638395	5.8842834340030095	218.148864			
product-lines/minepump_spec3_product42.cil.yml	true	true	9.949221748	5.143437725000695	217.423872				true	10.323970723	5.297795007994864	209.993728			
product-lines/minepump_spec3_product43.cil.yml	false	false(unreach-call)	9.420066198	4.826616931000899	217.518080				false(unreach-call)	9.91558138	5.106879791012034	218.947584			
product-lines/minepump_spec3_product44.cil.yml	false	false(unreach-call)	12.014692775	6.13661920499726	218.980352				false(unreach-call)	10.07760944	5.18506386000081	223.879168			
product-lines/minepump_spec3_product45.cil.yml	true	true	11.235042011	5.748186918001011	220.684288				true	10.830742784	5.5374337950051995	210.006016			
product-lines/minepump_spec3_product46.cil.yml	true	true	10.789254272	5.5644615500023065	207.319040				true	11.055419311	5.662308925995603	211.353600			
product-lines/minepump_spec3_product47.cil.yml	false	false(unreach-call)	9.691661974	4.999933089999104	213.061632				false(unreach-call)	10.175415421	5.281258757997421	219.484160			
product-lines/minepump_spec3_product48.cil.yml	false	false(unreach-call)	10.111780441	5.1913801039991085	226.398208				false(unreach-call)	10.472116857	5.366230405008537	219.058176			
product-lines/minepump_spec3_product49.cil.yml	true	true	10.029032179	5.195456594999996	212.803584				true	10.719703195	5.569246592000127	215.228416			
product-lines/minepump_spec3_product50.cil.yml	true	true	9.810862679	5.0609933030027605	215.625728				true	10.305623959	5.300954603007995	209.948672			
product-lines/minepump_spec3_product51.cil.yml	false	false(unreach-call)	10.19105999	5.248936058000254	215.314432				false(unreach-call)	10.479183326	5.373689526997623	219.488256			
product-lines/minepump_spec3_product52.cil.yml	false	false(unreach-call)	10.387703135	5.347737789001258	215.506944				false(unreach-call)	10.993799479	5.648720188997686	216.248320			
product-lines/minepump_spec3_product53.cil.yml	true	true	10.257761513	5.278505026999483	212.537344				true	10.626092791	5.48996171199542	219.529216			
product-lines/minepump_spec3_product54.cil.yml	true	true	9.822629067	5.044189865999215	216.625152				true	10.101133853	5.198161342006642	212.549632			
product-lines/minepump_spec3_product55.cil.yml	false	false(unreach-call)	10.569838854	5.419905766997545	231.821312				false(unreach-call)	10.56188143	5.439968165999744	227.504128			
product-lines/minepump_spec3_product56.cil.yml	false	false(unreach-call)	11.801342172	6.070670047000021	221.302784				false(unreach-call)	10.370359472	5.3451826160016935	223.780864			
product-lines/minepump_spec3_product57.cil.yml	true	true	10.850175896	5.565090228999907	215.351296				true	10.986758626	5.634382743999595	210.857984			
product-lines/minepump_spec3_product58.cil.yml	true	true	11.327431121	5.820706998001697	210.223104				true	11.225419879	5.80363294199924	212.840448			
product-lines/minepump_spec3_product59.cil.yml	false	false(unreach-call)	9.784069003	5.046586894997745	220.160000				false(unreach-call)	10.273850483	5.2663505819946295	220.319744			
product-lines/minepump_spec3_product60.cil.yml	false	false(unreach-call)	10.771233905	5.542689850000897	219.299840				false(unreach-call)	10.481963051	5.385715871001594	215.658496			
product-lines/minepump_spec3_product61.cil.yml	true	true	11.10536996	5.694230971999787	217.784320				true	11.508322179	5.90334847199847	213.151744			
product-lines/minepump_spec3_product62.cil.yml	true	true	10.945488019	5.608237177999399	214.310912				true	11.730760693	6.021331990006729	215.126016			
product-lines/minepump_spec3_product63.cil.yml	false	false(unreach-call)	10.550385727	5.426148672999261	227.098624				false(unreach-call)	10.685989403	5.494960177005851	224.022528			
product-lines/minepump_spec3_product64.cil.yml	false	false(unreach-call)	11.051904727	5.723815884000942	226.553856				false(unreach-call)	10.949884954	5.640063884988194	228.110336			
product-lines/minepump_spec3_productSimulator.cil.yml	false	false(unreach-call)	11.857593821	6.086471049999091	228.265984				false(unreach-call)	11.653881432	5.9827906459977385	231.956480			
product-lines/minepump_spec4_product01.cil.yml	true	true	7.608356109	3.936287696000363	186.183680				true	8.075347336	4.194412379001733	190.492672			
product-lines/minepump_spec4_product02.cil.yml	true	true	8.268538182	4.280596151998907	184.557568				true	7.778561089	4.021731967994128	182.136832			
product-lines/minepump_spec4_product03.cil.yml	true	true	7.77690311	3.99761187400145	192.679936				true	8.023020089	4.125536022998858	190.652416			
product-lines/minepump_spec4_product04.cil.yml	true	true	7.872215247	4.088170331000583	194.797568				true	8.800015971	4.5372415850142715	192.106496			
product-lines/minepump_spec4_product05.cil.yml	true	true	7.989289215	4.147283152000455	185.544704				true	7.734835299	4.013617356991745	174.071808			
product-lines/minepump_spec4_product06.cil.yml	true	true	9.821939412	5.063479523996648	188.399616				true	7.864269801	4.072630555994692	188.198912			
product-lines/minepump_spec4_product07.cil.yml	true	true	9.686187691	5.031875754000794	188.329984				true	8.102942739	4.171997016994283	187.047936			
product-lines/minepump_spec4_product08.cil.yml	true	true	8.441715321	4.391850243999215	194.646016				true	8.484804416	4.422618431999581	194.457600			
product-lines/minepump_spec4_product09.cil.yml	true	true	8.396987772	4.366768742002023	182.730752				true	7.645787403	3.984755507000955	177.262592			
product-lines/minepump_spec4_product10.cil.yml	true	true	7.877893714	4.077074617998733	186.916864				true	8.016438982	4.155442071001744	186.601472			
product-lines/minepump_spec4_product11.cil.yml	true	true	7.996430751	4.125328360998537	193.171456				true	8.55401479	4.419782836994273	195.538944			
product-lines/minepump_spec4_product12.cil.yml	true	true	7.952459324	4.114615676997346	194.252800				true	9.954460665	5.148602145010955	193.843200			
product-lines/minepump_spec4_product13.cil.yml	true	true	8.624121144	4.480396609000309	185.933824				true	8.212010476	4.233301236003172	191.803392			
product-lines/minepump_spec4_product14.cil.yml	true	true	8.085004287	4.166597568000725	185.294848				true	7.775006132	4.042556422995403	186.920960			
product-lines/minepump_spec4_product15.cil.yml	true	true	7.846799331	4.052032480998605	197.869568				true	7.99039725	4.145849430991802	195.043328			
product-lines/minepump_spec4_product16.cil.yml	true	true	8.501257379	4.366972566000186	193.589248				true	8.313687001	4.3108846960094525	192.933888			
product-lines/minepump_spec4_product17.cil.yml	true	true	8.274610741	4.294784457000787	199.032832				true	8.42363162	4.381077208992792	190.758912			
product-lines/minepump_spec4_product18.cil.yml	true	true	7.690857221	3.9700784729975567	189.378560				true	7.991464787	4.136424919997808	188.747776			
product-lines/minepump_spec4_product19.cil.yml	true	true	8.159202686	4.209351411998796	193.404928				true	8.180962304	4.287022378004622	196.026368			
product-lines/minepump_spec4_product20.cil.yml	true	true	8.200943345	4.267321897998045	192.421888				true	8.448133103	4.374902088005911	192.610304			
product-lines/minepump_spec4_product21.cil.yml	true	true	7.95153807	4.113676263998059	199.184384				true	8.447445059	4.356124782003462	189.087744			
product-lines/minepump_spec4_product22.cil.yml	true	true	8.981517376	4.628469537998171	191.086592				true	8.451824406	4.4430773639905965	189.452288			
product-lines/minepump_spec4_product23.cil.yml	true	true	7.996583998	4.124899632999586	192.929792				true	8.501382714	4.4162030830048025	202.072064			
product-lines/minepump_spec4_product24.cil.yml	true	true	8.200254236	4.2468655399970885	205.737984				true	8.759544482	4.557864674003213	207.065088			
product-lines/minepump_spec4_product25.cil.yml	true	true	9.025180456	4.666644436998467	186.695680				true	7.515072424	3.921856253989972	178.167808			
product-lines/minepump_spec4_product26.cil.yml	true	true	9.73263295	5.013683760000276	185.065472				true	8.393280018	4.419052419005311	187.674624			
product-lines/minepump_spec4_product27.cil.yml	true	true	10.479841005	5.377686346000701	194.080768				true	10.249242215	5.2687970840052	192.561152			
product-lines/minepump_spec4_product28.cil.yml	true	true	8.601738534	4.427310168997792	196.321280				true	8.332252328	4.297825335001107	194.187264			
product-lines/minepump_spec4_product29.cil.yml	true	true	7.880862233	4.078903655998147	183.320576				true	8.307315663	4.294014685001457	191.586304			
product-lines/minepump_spec4_product30.cil.yml	true	true	7.858281335	4.080954330998793	191.148032				true	8.316248194	4.309081227009301	195.760128			
product-lines/minepump_spec4_product31.cil.yml	true	true	8.279668584	4.279998035999597	192.577536				true	8.561594283	4.471659806004027	194.379776			
product-lines/minepump_spec4_product32.cil.yml	true	true	8.700627935	4.5105441300001985	211.628032				true	9.242717675	4.764250323001761	203.366400			
product-lines/minepump_spec4_product33.cil.yml	false	false(unreach-call)	12.391250797	6.334162890998414	220.917760				false(unreach-call)	11.330687497	5.8313251669897	226.177024			
product-lines/minepump_spec4_product34.cil.yml	false	false(unreach-call)	10.721757589	5.5161077350021515	227.803136				false(unreach-call)	11.225654178	5.784699773998	229.289984			
product-lines/minepump_spec4_product35.cil.yml	false	false(unreach-call)	10.542148388	5.421610286000941	222.482432				false(unreach-call)	12.415356789	6.3906859010021435	222.375936			
product-lines/minepump_spec4_product36.cil.yml	false	false(unreach-call)	11.197872966	5.750679904002027	224.571392				false(unreach-call)	11.593575874	5.985266039002454	223.379456			
